"","lat","lon","dS2S_T001","AF_T001","var_T001","sd_T001"
"1",3854624.12964283,253371.032061443,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"2",3854522.45453955,257183.533537787,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"3",3854422.36646842,260995.989959461,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"4",3854323.86526669,264808.402031427,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"5",3854226.95077418,268620.770458753,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"6",3854131.62283332,272433.095946609,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"7",3854037.88128909,276245.379200277,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"8",3853945.72598908,280057.620925132,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"9",3853855.15678346,283869.821826659,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"10",3853766.17352497,287681.98261044,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"11",3853678.77606892,291494.103982154,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"12",3853592.96427323,295306.186647574,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"13",3853508.73799839,299118.231312571,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"14",3853426.09710747,302930.238683103,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"15",3853345.0414661,306742.209465223,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"16",3853265.57094251,310554.144365073,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"17",3853187.68540752,314366.044088883,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"18",3853111.3847345,318177.909342964,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"19",3853036.66879943,321989.74083371,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"20",3852963.53748083,325801.539267602,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"21",3852891.99065983,329613.305351201,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"22",3852822.02822013,333425.039791144,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"23",3852753.650048,337236.743294147,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"24",3852686.85603228,341048.416566998,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"25",3852621.64606442,344860.060316557,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"26",3852558.0200384,348671.675249761,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"27",3852495.97785082,352483.262073613,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"28",3852435.51940082,356294.821495189,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"29",3852376.64459014,360106.354221625,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"30",3852319.35332308,363917.860960122,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"31",3852263.64550652,367729.342417948,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"32",3852209.52104993,371540.799302431,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"33",3852156.97986532,375352.232320958,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"34",3852106.02186731,379163.642180978,0.0493190160191242,1.05055544130231,0.245904922474602,0.495888014046117
"35",3852056.64697308,382975.029589982,0.0406631060307407,1.04150117097145,0.245590254790755,0.495570635521067
"36",3852008.85510237,386786.39525553,0.0319735737802302,1.03249022013113,0.245082786605043,0.495058366867022
"37",3851962.64617752,390597.739885229,0.0301780240069993,1.03063799592852,0.244953997098607,0.4949282747011
"38",3851918.02012342,394409.064186739,0.036597552323785,1.03727548771655,0.245376721294694,0.495355146631883
"39",3851874.97686754,398220.368867766,0.0463664191003918,1.04745814932088,0.245818990968026,0.495801362410417
"40",3851833.51633994,402031.654636071,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"41",3851793.63847322,405842.922199445,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"42",3851755.34320259,409654.172265737,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"43",3851718.63046581,413465.405542834,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"44",3851683.50020321,417276.622738664,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"45",3851649.9523577,421087.824561199,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"46",3851617.98687477,424899.011718432,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"47",3851587.60370245,428710.184918407,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"48",3851558.80279139,432521.344869197,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"49",3851531.58409478,436332.492278906,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"50",3851505.94756837,440143.627855671,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"51",3851481.89317052,443954.752307658,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"52",3851459.42086213,447765.866343049,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"53",3851438.53060668,451576.970670065,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"54",3851419.22237023,455388.065996944,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"55",3851401.4961214,459199.153031947,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
"56",3851385.35183138,463010.23248336,0.0505847565010671,1.05188601375496,0.245934973640225,0.495918313475339
