,lat,lon,dS2S_T1,AF_T1,var_T1,sd_T1
3192,4063882.679,493652.7849,0.031785369,1.032295919,0.434705242,0.659321805
3193,4063880.728,497373.4924,0.042264347,1.043170201,0.456575645,0.675703815
3194,4063880.395,501094.1995,0.057841085,1.059546605,0.472967909,0.687726624
3195,4063881.68,504814.9068,0.080438173,1.083761839,0.484376374,0.695971533
3196,4063884.582,508535.6149,0.105011373,1.110723243,0.491385683,0.700989075
3197,4071892.077,259352.9239,0.354718462,1.425779187,0.468863354,0.684735974
3198,4071788.054,263072.7798,0.381207905,1.464051958,0.461072397,0.67902312
3199,4071685.655,266792.5999,0.396994202,1.487347306,0.453271544,0.673254442
3200,4071584.878,270512.3848,0.400645255,1.492787616,0.445610787,0.66754085
3201,4071485.725,274232.135,0.390235413,1.477328536,0.43788986,0.661732469
3202,4071388.195,277951.8511,0.365092449,1.440647189,0.429657306,0.655482499
3203,4071292.288,281671.5337,0.325404605,1.384590745,0.419877572,0.647979608
3204,4071198.003,285391.1832,0.272293776,1.312972664,0.407740799,0.638545847
3205,4071105.341,289110.8004,0.207747971,1.230902907,0.392757508,0.626703684
3206,4071014.301,292830.3856,0.135085282,1.144634397,0.374117719,0.611651632
3207,4070924.884,296549.9396,0.057747967,1.059447947,0.35107499,0.592515814
3208,4070837.088,300269.4627,-0.021069062,0.97915134,0.323423461,0.568703315
3209,4070750.915,303988.9558,-0.106192969,0.899251103,0.292136711,0.540496726
3210,4070666.364,307708.4191,-0.19668686,0.821447821,0.259660808,0.509569238
3211,4070583.434,311427.8534,-0.28380126,0.752916264,0.22923829,0.478788356
3212,4070502.126,315147.2592,-0.362074085,0.696230786,0.202803003,0.450336544
3213,4070422.44,318866.637,-0.429029632,0.651140634,0.180459562,0.424805323
3214,4070344.374,322585.9875,-0.483015416,0.616920313,0.161692946,0.402110614
3215,4070267.93,326305.3111,-0.517532337,0.595989436,0.14752652,0.384091812
3216,4070193.108,330024.6085,-0.532404034,0.587191643,0.138243073,0.371810534
3217,4070119.906,333743.8801,-0.542682944,0.581186867,0.129902721,0.360420201
3218,4070048.325,337463.1266,-0.556631732,0.573136293,0.121553948,0.348645877
3219,4069978.365,341182.3485,-0.573635835,0.563473015,0.122366959,0.349809889
3220,4069910.026,344901.5464,-0.593487047,0.552397685,0.138598517,0.372288217
3221,4069843.307,348620.7209,-0.616781501,0.5396786,0.159439224,0.399298415
3222,4069778.209,352339.8724,-0.640909098,0.526813282,0.174164028,0.41732964
3223,4069714.731,356059.0016,-0.662990399,0.515308051,0.180560531,0.424924147
3224,4069652.874,359778.109,-0.671861091,0.510757127,0.181710268,0.426274874
3225,4069592.636,363497.1952,-0.662161812,0.515735206,0.181745913,0.426316681
3226,4069534.019,367216.2607,-0.622147726,0.53679032,0.181441913,0.42595999
3227,4069477.022,370935.3062,-0.550317667,0.576766562,0.178189764,0.422125294
3228,4069421.645,374654.3321,-0.459622227,0.631522172,0.169647148,0.411882444
3229,4069367.888,378373.339,-0.358131254,0.698981325,0.156027161,0.395002736
3230,4069315.75,382092.3276,-0.253316708,0.776222007,0.138139979,0.37167187
3231,4069265.232,385811.2983,-0.151831286,0.859133216,0.116836456,0.341813482
3232,4069216.334,389530.2517,-0.060485326,0.941307582,0.09966411,0.315696231
3233,4069169.055,393249.1884,0.027922978,1.028316478,0.099208358,0.314973583
3234,4069123.396,396968.1089,0.117609308,1.124804573,0.109719497,0.331239336
3235,4069079.356,400687.0139,0.206818763,1.229759674,0.116813528,0.341779941
3236,4069036.936,404405.9038,0.282731652,1.326749084,0.113696625,0.337189302
3237,4068996.134,408124.7792,0.339347932,1.404031768,0.104634418,0.323472437
3238,4068956.952,411843.6408,0.366171846,1.442203058,0.102113598,0.319552183
3239,4068919.389,415562.4889,0.34868617,1.41720436,0.107058574,0.327198065
3240,4068883.446,419281.3243,0.280145307,1.323322086,0.105705873,0.325124397
3241,4068849.121,423000.1475,0.169704586,1.184954748,0.087148828,0.295209804
3242,4068816.415,426718.959,0.052062289,1.053441359,0.065967883,0.256842137
3243,4068785.328,430437.7595,-0.021853483,0.978383574,0.081876831,0.286141279
3244,4068755.86,434156.5494,-0.077131729,0.925767895,0.101519769,0.31862167
3245,4068728.011,437875.3293,-0.131285991,0.876966934,0.108958925,0.330089268
3246,4068701.781,441594.0998,-0.186485256,0.829870797,0.115441683,0.339767101
3247,4068677.169,445312.8615,-0.242160831,0.784929926,0.125074027,0.353658065
3248,4068654.176,449031.6149,-0.299989522,0.740825983,0.129654958,0.360076322
3249,4068632.802,452750.3606,-0.354009545,0.701868268,0.12084733,0.347631025
3250,4068613.047,456469.0991,-0.385972663,0.679789109,0.095992979,0.309827337
3251,4068594.91,460187.831,-0.369044758,0.691394464,0.064280337,0.253535672
3252,4068578.392,463906.5569,-0.325699812,0.722021897,0.066190992,0.257276101
3253,4068563.492,467625.2774,-0.282574225,0.753840686,0.117261105,0.342434088
3254,4068550.211,471343.9929,-0.21722684,0.8047474,0.178058868,0.421970222
3255,4068538.548,475062.7041,-0.137599079,0.871448003,0.235601162,0.485387641
3256,4068528.504,478781.4115,-0.068420875,0.93386735,0.287399074,0.536096142
3257,4068520.078,482500.1157,-0.014359381,0.985743223,0.333085631,0.577135713
3258,4068513.271,486218.8173,0.021494741,1.021727417,0.372685211,0.610479492
3259,4068508.083,489937.5168,0.041548019,1.042423216,0.406059555,0.637228024
3260,4068504.512,493656.2147,0.050310183,1.051597233,0.433522294,0.658424099
3261,4068502.561,497374.9117,0.059367163,1.06116479,0.455479924,0.674892527
3262,4068502.227,501093.6083,0.074309189,1.077139794,0.472268424,0.687217887
3263,4068503.513,504812.305,0.096595368,1.101414615,0.483960143,0.695672439
3264,4068506.416,508531.0025,0.11765777,1.124859085,0.490959897,0.700685305
3265,4076515.402,259483.2836,0.289347884,1.335556266,0.481169198,0.693663606
3266,4076411.334,263201.1207,0.310954137,1.36472663,0.476506427,0.69029445
3267,4076308.891,266918.9221,0.322956393,1.381205119,0.471811539,0.68688539
3268,4076208.071,270636.6886,0.324251855,1.382995577,0.467038101,0.683401859
3269,4076108.875,274354.4206,0.313396733,1.368064179,0.46178413,0.679547004
3270,4076011.303,278072.1186,0.290214609,1.336714328,0.455456861,0.674875441
3271,4075915.354,281789.7833,0.255135421,1.290636389,0.447012976,0.66859029
3272,4075821.029,285507.4151,0.209272911,1.232781392,0.4355452,0.659958484
3273,4075728.327,289225.0147,0.154425003,1.166986755,0.420942307,0.648800668
3274,4075637.248,292942.5827,0.092863616,1.097312069,0.402615407,0.634519824
3275,4075547.792,296660.1194,0.027405368,1.027784349,0.380024266,0.616461082
3276,4075459.959,300377.6256,-0.03866582,0.962072161,0.35290051,0.594054298
3277,4075373.749,304095.1018,-0.102811142,0.902297363,0.321392233,0.566914661
3278,4075289.161,307812.5485,-0.17180289,0.842145152,0.286817125,0.535553102
3279,4075206.196,311529.9662,-0.243503422,0.783876793,0.250518445,0.500518177
3280,4075124.853,315247.3556,-0.313213968,0.731093465,0.212845773,0.461352114
3281,4075045.132,318964.7173,-0.375403537,0.687011988,0.173880453,0.416989752
3282,4074967.033,322682.0516,-0.424227352,0.654275114,0.136056407,0.368858248
3283,4074890.556,326399.3593,-0.447724034,0.639081024,0.110112748,0.331832409
3284,4074815.701,330116.6409,-0.453838462,0.635185332,0.110301857,0.332117235
3285,4074742.468,333833.8969,-0.463091875,0.629334809,0.126920949,0.356259666
3286,4074670.857,337551.1279,-0.475785947,0.62139648,0.143483486,0.378792141
3287,4074600.866,341268.3345,-0.492921229,0.610839384,0.156664491,0.395808655
3288,4074532.498,344985.5171,-0.513924749,0.598143403,0.167223321,0.408929481
3289,4074465.75,348702.6764,-0.537021157,0.584486756,0.172614203,0.415468655
3290,4074400.624,352419.813,-0.562104923,0.570007978,0.169494136,0.411696655
3291,4074337.119,356136.9273,-0.585159797,0.557016845,0.158199213,0.397742647
3292,4074275.235,359854.02,-0.593769253,0.552241818,0.145600992,0.381576981
3293,4074214.971,363571.0915,-0.581070257,0.559299452,0.141826337,0.376598377
3294,4074156.329,367288.1426,-0.545666757,0.579455299,0.146687853,0.382998503
3295,4074099.307,371005.1736,-0.482479634,0.617250936,0.148533239,0.385400102
3296,4074043.906,374722.1852,-0.401059575,0.669610168,0.141153718,0.375704296
3297,4073990.126,378439.178,-0.316610055,0.728614819,0.130019928,0.360582762
